date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:56:46	147895/147895	---MC-	200	added ('OK')	image/jpeg	etag:%22658bca742105d6a3936666f28b7d8b2c%22	https://framerusercontent.com/images/P7UnQ0qsmt55kr2jUL4oO09iis.jpeg	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/P7UnQ0qsmt55kr2jUL4oO09iis.jpg	(from https://passionate-emails-109921.framer.app/)
17:56:47	539432/539432	---M-Z	200	added ('OK')	text/html	etag:%225e038a86708405ddfb8ccf6d32782906%22	https://passionate-emails-109921.framer.app/projects/clearview	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/passionate-emails-109921.framer.app/projects/clearview.html	(from https://passionate-emails-109921.framer.app/)
17:56:47	147904/147904	---MC-	200	added ('OK')	image/jpeg	etag:%22df97fa418e745f5ad381314fad114bf3%22	https://framerusercontent.com/images/zc10Xs9y91cgxBaaVzcHecmn2uQ.jpeg	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/zc10Xs9y91cgxBaaVzcHecmn2uQ.jpg	(from https://passionate-emails-109921.framer.app/)
17:56:48	539432/539432	---M-Z	200	added ('OK')	text/html	etag:%225e038a86708405ddfb8ccf6d32782906%22	https://passionate-emails-109921.framer.app/projects/momentum	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/passionate-emails-109921.framer.app/projects/momentum.html	(from https://passionate-emails-109921.framer.app/)
17:56:48	116499/116499	---MC-	200	added ('OK')	image/jpeg	etag:%229363bdc24fb6699e7168cb968f223ca8%22	https://framerusercontent.com/images/PkBSut5mtqh56AvL2Vs4uYt3M.jpeg	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/PkBSut5mtqh56AvL2Vs4uYt3M.jpg	(from https://passionate-emails-109921.framer.app/)
17:56:49	539432/539432	---M-Z	200	added ('OK')	text/html	etag:%225e038a86708405ddfb8ccf6d32782906%22	https://passionate-emails-109921.framer.app/projects/frameworks	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/passionate-emails-109921.framer.app/projects/frameworks.html	(from https://passionate-emails-109921.framer.app/)
17:56:49	209173/209173	---MC-	200	added ('OK')	image/jpeg	etag:%22324b5b1c8641dd439d8318a6b39494ae%22	https://framerusercontent.com/images/hHC1wBOeEKOvLAdwRlmyUCNVYtw.jpeg	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/hHC1wBOeEKOvLAdwRlmyUCNVYtw.jpg	(from https://passionate-emails-109921.framer.app/)
17:56:49	615/615	---MC-	200	added ('OK')	image/png	etag:%22e0bf7c7f00cc3ba19fd67f73c23a9aa5%22	https://framerusercontent.com/images/Rku5HaouKwoyKStQckB2ixSX0c4.png?width=130&height=128	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/Rku5HaouKwoyKStQckB2ixSX0c42b1a.png	(from https://passionate-emails-109921.framer.app/)
17:56:50	826/826	---MC-	200	added ('OK')	image/png	etag:%224d653fe05a806d02921c939dbd296610%22	https://framerusercontent.com/images/pduMSkL486rnVj88RxuGDUTdg.png?width=128&height=128	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/pduMSkL486rnVj88RxuGDUTdg6ddb.png	(from https://passionate-emails-109921.framer.app/)
17:56:50	898/898	---MC-	200	added ('OK')	image/png	etag:%2299911d565fde264c546a26a4758edf84%22	https://framerusercontent.com/images/NnxWZUme6ddu2WUcKaB3BVo7hw.png?width=128&height=128	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/NnxWZUme6ddu2WUcKaB3BVo7hw6ddb.png	(from https://passionate-emails-109921.framer.app/)
17:56:50	938/938	---MC-	200	added ('OK')	image/png	etag:%2244bc53804da49d6e0d4c4d8406b5641c%22	https://framerusercontent.com/images/YARO8InVyb2eQtVUIq08yzdzVC0.png?width=128&height=128	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/YARO8InVyb2eQtVUIq08yzdzVC06ddb.png	(from https://passionate-emails-109921.framer.app/)
17:56:51	1189/1189	---MC-	200	added ('OK')	image/png	etag:%22e89e1a57ad53aeca8a0202cc9731036f%22	https://framerusercontent.com/images/OC0fhmyydqIRlmRYbHvyu4obOLM.png?width=128&height=128	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/OC0fhmyydqIRlmRYbHvyu4obOLM6ddb.png	(from https://passionate-emails-109921.framer.app/)
17:56:51	1505/1505	---MC-	200	added ('OK')	image/png	etag:%2200b40734270a43de24149712614d6ae8%22	https://framerusercontent.com/images/jS90hiVPvwKI1R3JUPOR14Reh7s.png?width=132&height=128	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/jS90hiVPvwKI1R3JUPOR14Reh7s7ee5.png	(from https://passionate-emails-109921.framer.app/)
17:56:51	3349/3349	---MC-	200	added ('OK')	image/png	etag:%226ee2949c31b8f2e404e7f100153aa077%22	https://framerusercontent.com/images/Z1XnDo3wuWHdaQzUrraDIT2oMM.png?width=128&height=128	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/Z1XnDo3wuWHdaQzUrraDIT2oMM6ddb.png	(from https://passionate-emails-109921.framer.app/)
17:56:51	1182/1182	---MC-	200	added ('OK')	image/png	etag:%228b0ed8a72c015fbe970a2899b7015ce6%22	https://framerusercontent.com/images/Vdxc0sGkEoaVmlv1udoaeQ1PmVA.png?width=128&height=128	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/Vdxc0sGkEoaVmlv1udoaeQ1PmVA6ddb.png	(from https://passionate-emails-109921.framer.app/)
17:56:52	217002/217002	---MC-	200	added ('OK')	image/png	etag:%222bd35c288c9133e60f3682ceb32dd5db%22	https://framerusercontent.com/images/0TCZPM6obIaH924RoDKurnY5nMk.png?width=1024&height=747	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/0TCZPM6obIaH924RoDKurnY5nMk1ebb.png	(from https://passionate-emails-109921.framer.app/)
17:56:53	101373/101373	---M-Z	404	error ('Not%20Found')	text/html	etag:%22eb41b8ca57b195e846a6877382c44444%22	https://passionate-emails-109921.framer.app/projects/[object%20Object]	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/passionate-emails-109921.framer.app/projects/[object%20Object].19.delayed	(from https://passionate-emails-109921.framer.app/projects/pixel-pathway)
17:56:54	12129/12129	---MC-	200	added ('OK')	image/jpeg	etag:%2281915340c0bdbb3dac31ea8e7191796f%22	https://framerusercontent.com/images/DZH4wzvuolWHZqLfvHiwaeqY.jpg?width=512&height=374	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/images/DZH4wzvuolWHZqLfvHiwaeqYc79b.jpg	(from https://passionate-emails-109921.framer.app/projects/pixel-pathway)
17:56:54	35239/35239	---M--	200	added ('OK')	text/javascript	date:Thu,%2008%20Jan%202026%2012:26:53%20GMT	https://ga.jspm.io/npm:es-module-shims@1.6.3/dist/es-module-shims.js	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/ga.jspm.io/npm_es-module-shims@1.6.3/dist/es-module-shims.js	(from https://passionate-emails-109921.framer.app/projects/flowstate)
17:56:55	129781/129781	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2008%20Jan%202026%2012:26:54%20GMT	https://framerusercontent.com/modules/o9dx3fbEFmNXOtA9oBfW/JERPS9awM9GXqnra86xX/jis6Fq7Qu.js	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/modules/o9dx3fbEFmNXOtA9oBfW/JERPS9awM9GXqnra86xX/jis6Fq7Qu.js	(from https://passionate-emails-109921.framer.app/projects/flowstate)
17:56:55	11807/11807	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2008%20Jan%202026%2012:26:54%20GMT	https://framerusercontent.com/modules/ru6ORPindoT52jqAqyH0/1dy7iTVFQyhYhhiLvFJu/pv0ic8WMv.js	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/modules/ru6ORPindoT52jqAqyH0/1dy7iTVFQyhYhhiLvFJu/pv0ic8WMv.js	(from https://passionate-emails-109921.framer.app/projects/flowstate)
17:56:55	48580/48580	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2008%20Jan%202026%2012:26:55%20GMT	https://framerusercontent.com/modules/o58zGCKrqbja6F9ZijfO/nKz8oI8r95ULbtYWNwRc/MxJZBsM6i.js	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/modules/o58zGCKrqbja6F9ZijfO/nKz8oI8r95ULbtYWNwRc/MxJZBsM6i.js	(from https://passionate-emails-109921.framer.app/projects/flowstate)
17:56:56	2991/2991	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2008%20Jan%202026%2012:26:55%20GMT	https://framerusercontent.com/modules/hJ5orsT6rLqcuxowB8YW/L4QtFH1KmjSlogG8S2J1/xE9gejbs7.js	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/modules/hJ5orsT6rLqcuxowB8YW/L4QtFH1KmjSlogG8S2J1/xE9gejbs7.js	(from https://passionate-emails-109921.framer.app/projects/flowstate)
17:56:56	850/850	---M--	200	added ('OK')	text/javascript	date:Thu,%2008%20Jan%202026%2012:26:55%20GMT	https://framerusercontent.com/modules/7gtqghIckXoZDKH9rKMv/dmjPli606mRXPjml2Vyz/snippets.js	C:/Users/ASUS/Desktop/VS%20CODE/FRAMER/Portfolio/portfolio/framerusercontent.com/modules/7gtqghIckXoZDKH9rKMv/dmjPli606mRXPjml2Vyz/snippets.js	(from https://passionate-emails-109921.framer.app/projects/flowstate)
